URL,Domain,domain_rating,status
https://wiringgerman.com/kabelbaeume,wiringgerman.com,23.0,OK
https://www.aircolor-dresden.de/,aircolor-dresden.de,9.0,OK
https://www.alpla.com/de,alpla.com,66.0,OK
https://www.autokabel.com/wp-content/uploads/Certificate-IATF-16949-SAK-June-2024_DE.pdf,autokabel.com,32.0,OK
https://www.biond.de/,biond.de,42.0,OK
https://www.brose.com/de-de/,brose.com,69.0,OK
https://www.buss.de/de,buss.de,31.0,OK
https://www.chefsculinar.de/hi-taste-38933.htm,chefsculinar.de,63.0,OK
https://www.cremer.de/de/geschaeftsbereiche/industrie/tiernahrung.html,cremer.de,40.0,OK
https://www.dema-gmbh.de/unternehmen,dema-gmbh.de,7.0,OK
https://www.depka.de/,depka.de,1.8,OK
https://www.deuka.de/unternehmen/zertifikate/,deuka.de,48.0,OK
https://www.distrona.de/de/kabelkonfektion/kabelbaeume,distrona.de,6.0,OK
https://www.drahtwerk-wagener.de/de/draht-produkte/federstahldraht/,drahtwerk-wagener.de,17.0,OK
https://www.dreistern-food.de/unternehmen/ueber_uns/,dreistern-food.de,25.0,OK
https://www.duerrmann.de/,duerrmann.de,12.0,OK
https://www.eib-mehlhorn.de/kabelkonfektionierung,eib-mehlhorn.de,9.0,OK
https://www.eichler-sachsen.de/pulverbeschichtung/,eichler-sachsen.de,23.0,OK
https://www.federnshop.com/de/produkte/drahtbiegeteile/federnanfrage.html,federnshop.com,62.0,OK
https://www.genuino.de/,genuino.de,0.3,OK
https://www.gfcs.com/content/dam/gfcs/as-about-gf-casting-solutions/as-sustainability/as-certificates/iatf-16949-werdohl-2024-de.pdf,gfcs.com,49.0,OK
https://www.gizeh-pet.de/unternehmen,gizeh-pet.de,5.0,OK
https://www.gwp-ag.de/unternehmen/maerkte/automotive/1161.AUTOMOTIVE.html,gwp-ag.de,6.0,OK
https://www.heessoils.com/,heessoils.com,27.0,OK
https://www.hofmanns.de/hofmanns-to-go-verpflegung,hofmanns.de,48.0,OK
https://www.kamotec.de/,kamotec.de,4.0,OK
https://www.kesseboehmer.com/automotive/leistungen/lohnbeschichtung,kesseboehmer.com,61.0,OK
https://www.kirsch-kunststofftechnik.de/lohnbeschichtung-kunststoffe/,kirsch-kunststofftechnik.de,15.0,OK
https://www.kromberg-schubert.com/the-wiring-systems-specialist/wiring-systems,kromberg-schubert.com,41.0,OK
https://www.laukoetter.com/de/druckguss/aluminium,laukoetter.com,3.4,OK
https://www.mea-protecc.de/,mea-protecc.de,3.0,OK
https://www.menke-gmbh.de/produkte/drahtbiegeteile/,menke-gmbh.de,3.8,OK
https://www.moser-technik.de/kabelkonfektion/,moser-technik.de,11.0,OK
https://www.moser-technik.de/kabelsaetze/,moser-technik.de,11.0,OK
https://www.neusserformblech.de/lohnbeschichtung,neusserformblech.de,7.0,OK
https://www.peku.com/,peku.com,13.0,OK
https://www.power-cast.com/,power-cast.com,25.0,OK
https://www.protec-metall.com/,protec-metall.com,6.0,OK
https://www.rausch-packaging.com/de/,rausch-packaging.com,35.0,OK
https://www.rbs-mischfutter.de/,rbs-mischfutter.de,14.0,OK
https://www.rose-plastic.de/de,rose-plastic.de,40.0,OK
https://www.schaeffler.com/de/sparten-produkte/produkte/,schaeffler.com,77.0,OK
https://www.schobert-automotive.de/,schobert-automotive.de,6.0,OK
https://www.schotteautomotive.com/,schotteautomotive.com,14.0,OK
https://www.schubertkunststoff.de/,schubertkunststoff.de,9.0,OK
https://www.schweizer-federn.com/de/produkte/drahtbiegeteile-3/,schweizer-federn.com,2.9,OK
https://www.slf.eu/kunden/oberflaechenveredelung-lohnbeschichtung/,slf.eu,30.0,OK
https://www.stanzteilehersteller.de/,stanzteilehersteller.de,19.0,OK
https://www.stanztronic.de/,stanztronic.de,17.0,OK
https://www.strubl.de/,strubl.de,18.0,OK
https://www.trassl-polymer.de/,trassl-polymer.de,16.0,OK
https://www.velleuer.de/,velleuer.de,26.0,OK
https://www.wingert-foods.de/handel/,wingert-foods.de,16.0,OK
https://www.wulfa.net/,wulfa.net,13.0,OK
https://www.ziani.de/,ziani.de,3.9,OK
https://ziller-federn.de/,ziller-federn.de,7.0,OK
https://abfedern.de/,abfedern.de,6.0,OK
https://aundl-industrielack.de/lohnbeschichtung/,aundl-industrielack.de,6.0,OK
https://bkt.de/,bkt.de,5.0,OK
https://bkt.de/produkte/,bkt.de,5.0,OK
https://carblast.de/ktl-beschichten/,carblast.de,27.0,OK
https://cartronic-schoenemann.de/,cartronic-schoenemann.de,2.1,OK
https://cis.de/en/products/wiring-harness/,cis.de,32.0,OK
https://cis.de/maerkte/automotive/,cis.de,32.0,OK
https://comline-elektronik.de/,comline-elektronik.de,14.0,OK
https://edeka-foodservice.de/sortiment/tiefkuehl-high-convenience,edeka-foodservice.de,56.0,OK
https://efi-zerspanung.de/,efi-zerspanung.de,0.0,OK
https://em-kunststofftechnik.de/kontakt/,em-kunststofftechnik.de,14.0,OK
https://em-kunststofftechnik.de/ueber-das-unternehmen/,em-kunststofftechnik.de,14.0,OK
https://fb-tec.com/,fb-tec.com,4.3,OK
https://harzguss.de/unternehmen/ueber-uns,harzguss.de,6.0,OK
https://haufe-assembly.de/produkte/automotive.html,haufe-assembly.de,3.7,OK
https://hi-te.de/,hi-te.de,4.4,OK
https://infolio-verpackungen.com/,infolio-verpackungen.com,0.0,OK
https://ke-elektronik.de/technologien/produkte/,ke-elektronik.de,33.0,OK
https://klesch.de/branchen/automotive/,klesch.de,9.0,OK
https://klinkmann-federn.de/produkte/drahtbiegeteile,klinkmann-federn.de,0.9,OK
https://klumpp-gmbh.de/,klumpp-gmbh.de,24.0,OK
https://linhardt.com/home-industrial/,linhardt.com,34.0,OK
https://md-umformtechnik.de/branchen/automotive,md-umformtechnik.de,0.0,OK
https://pribo.de/produkte/ol_fett/,pribo.de,20.0,OK
https://pundh-cnc.com/,pundh-cnc.com,0.0,OK
https://r-s-r-gmbh.de/,r-s-r-gmbh.de,0.0,OK
https://rgenau-industries.de/oberflaechenbeschichtung/kunststoffbeschichtung/,rgenau-industries.de,23.0,OK
https://roeders.com/aktuelles/,roeders.com,27.0,OK
https://sander-care.com/,sander-care.com,10.0,OK
https://saumweber.biz/ueber-uns,saumweber.biz,22.0,OK
https://scop-gmbh.de/en/,scop-gmbh.de,3.0,OK
https://service.transgourmet.de/,service.transgourmet.de,64.0,OK
https://temming-online.de/,temming-online.de,0.0,OK
https://thema-federn.de/,thema-federn.de,12.0,OK
https://u-t-p.de/,u-t-p.de,5.0,OK
https://usdform.de/,usdform.de,2.4,OK
